Suma de Price per kilogram,Etiquetas de columna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Etiquetas de fila,Aguascalientes,Baja California,Baja California Sur,Campeche,Chiapas,Chihuahua,Coahuila,Colima,D.F.,Durango,Edo. México,Guanajuato,Guerrero,Hidalgo,Jalisco,Michoacán,Morelos,Nayarit,Nuevo León,Oaxaca,Puebla,Querétaro,Quintana Roo,San Luis Potosí,Sinaloa,Sonora,Tabasco,Tamaulipas,Tlaxcala,Veracruz,Yucatán,Zacatecas
07/03/2022,$30.80,$73.34,$36.18,$30.30,$61.56,$64.29,$106.97,$35.37,$63.73,$60.36,$29.50,$69.07,$71.75,$33.97,$68.50,$30.17,$34.83,$33.33,$70.69,$33.96,$52.48,$33.30,$68.27,$34.50,$34.50,$113.00,$32.60,$178.86,$24.83,$92.88,$35.20,$31.53
09/03/2022,$30.70,$73.34,$36.18,$30.30,$61.56,$64.29,$106.83,$35.37,$63.73,$60.33,$29.50,$69.07,$71.75,$33.97,$68.50,$30.17,$34.83,$33.33,$70.53,$33.96,$52.48,$33.30,$68.27,$34.50,$34.50,$113.00,$32.63,$179.89,$24.83,$92.88,$35.20,$31.53
11/03/2022,$30.70,$73.35,$35.65,$30.30,$61.56,$64.29,$106.97,$35.37,$63.73,$60.33,$29.50,$68.03,$71.75,$33.27,$68.50,$30.20,$34.83,$33.33,$70.53,$33.96,$52.48,$33.30,$68.27,$34.50,$34.50,$113.00,$32.63,$181.14,$24.83,$92.88,$35.20,$31.53
14/03/2022,$30.70,$73.29,$35.65,$30.30,$61.56,$63.79,$106.97,$35.37,$63.73,$60.33,$29.50,$68.47,$71.75,$33.97,$68.50,$30.17,$34.83,$33.93,$70.53,$33.96,$52.48,$33.30,$68.27,$34.33,$34.50,$113.00,$32.63,$181.11,$24.83,$92.88,$35.20,$31.53
16/03/2022,$30.70,$73.60,$35.65,$32.05,$61.56,$64.46,$108.07,$35.37,$63.73,$60.33,$29.50,$68.63,$71.75,$33.97,$68.50,$30.27,$34.83,$33.93,$70.53,$30.36,$53.48,$33.30,$68.27,$33.67,$34.50,$113.00,$32.63,$181.11,$24.83,$92.88,$35.20,$31.53
18/03/2022,$30.70,$73.60,$35.65,$32.05,$61.56,$63.96,$108.07,$35.37,$63.73,$60.33,$29.50,$68.03,$71.75,$33.97,$68.50,$30.17,$34.83,$33.93,$70.70,$30.36,$53.48,$33.30,$69.57,$33.33,$34.50,$113.00,$32.63,$181.11,$24.83,$92.88,$35.49,$31.53
23/03/2022,$30.70,$73.67,$36.32,$32.05,$61.56,$63.96,$108.07,$35.37,$63.73,$60.73,$29.50,$68.70,$71.75,$33.97,$68.50,$30.17,$34.83,$33.93,$70.54,$30.36,$53.48,$33.30,$69.70,$34.33,$34.50,$113.33,$32.60,$180.41,$24.83,$90.88,$35.49,$31.53
25/03/2022,$30.70,$73.67,$36.35,$32.05,$61.76,$63.96,$108.07,$35.37,$67.73,$60.37,$29.50,$69.23,$71.75,$33.97,$68.50,$30.27,$34.83,$33.93,$70.70,$30.36,$53.22,$33.30,$71.57,$33.67,$34.50,$113.33,$32.60,$180.91,$24.83,$91.98,$35.49,$31.53
28/03/2022,$30.70,$73.67,$36.32,$32.05,$61.76,$63.96,$107.23,$35.37,$67.73,$60.37,$29.50,$69.23,$71.75,$33.97,$68.50,$30.27,$34.83,$33.93,$70.70,$30.36,$53.22,$33.30,$71.57,$34.00,$35.00,$113.33,$32.60,$180.91,$24.83,$91.98,$35.49,$31.53
30/03/2022,$31.03,$73.51,$36.32,$32.05,$61.90,$64.02,$106.83,$35.37,$67.73,$59.13,$29.50,$69.23,$71.75,$33.97,$66.50,$30.27,$34.50,$33.93,$70.70,$30.90,$53.28,$33.30,$71.57,$33.67,$35.00,$113.33,$32.60,$182.58,$24.83,$90.88,$35.77,$31.53
01/04/2022,$31.03,$73.51,$36.32,$32.05,$61.56,$64.02,$108.07,$35.37,$67.73,$59.13,$29.50,$69.23,$71.75,$33.97,$66.50,$31.56,$34.83,$33.93,$70.70,$30.97,$53.28,$33.30,$72.23,$34.00,$35.00,$113.33,$32.60,$180.66,$24.83,$90.88,$35.77,$31.53
04/04/2022,$31.03,$73.54,$36.32,$32.05,$61.06,$63.65,$108.07,$35.37,$67.73,$59.13,$29.50,$68.63,$71.75,$33.97,$66.50,$31.56,$34.83,$34.03,$71.37,$34.03,$54.55,$33.30,$72.57,$34.33,$35.00,$113.33,$32.60,$180.66,$24.83,$90.88,$35.77,$31.53
06/04/2022,$31.03,$73.54,$36.32,$32.05,$61.50,$63.96,$108.07,$35.37,$67.73,$59.13,$29.50,$69.40,$71.75,$33.97,$68.20,$31.66,$36.17,$34.03,$71.03,$34.03,$54.55,$33.30,$72.57,$33.67,$35.00,$113.33,$32.60,$181.94,$24.83,$91.21,$35.77,$31.53
08/04/2022,$31.03,$73.87,$36.32,$32.05,$61.06,$63.96,$107.93,$35.37,$67.73,$59.53,$29.50,$69.73,$72.42,$33.97,$68.50,$31.83,$36.17,$34.03,$70.70,$34.03,$54.55,$33.30,$72.57,$34.67,$35.00,$113.33,$32.60,$182.54,$24.83,$91.21,$35.77,$31.53
11/04/2022,$31.03,$73.87,$36.32,$32.05,$60.80,$64.62,$107.93,$35.37,$67.73,$59.13,$29.50,$69.23,$71.75,$33.97,$68.20,$31.83,$36.17,$34.10,$71.20,$34.03,$54.75,$33.30,$72.57,$34.00,$35.00,$113.33,$32.60,$183.01,$24.83,$91.21,$35.77,$31.53
13/04/2022,$31.03,$73.87,$36.32,$32.05,$61.30,$64.62,$108.07,$35.37,$67.73,$59.13,$29.50,$69.56,$71.75,$33.97,$68.20,$32.26,$36.17,$34.10,$71.20,$34.03,$54.75,$33.30,$72.57,$34.33,$35.00,$113.33,$32.60,$183.01,$24.83,$91.21,$36.06,$31.53
18/04/2022,$31.03,$73.87,$36.32,$32.05,$61.30,$64.62,$109.07,$35.37,$67.73,$59.27,$29.50,$69.56,$72.42,$33.97,$67.95,$32.54,$36.17,$34.10,$71.20,$34.03,$54.55,$33.30,$72.10,$33.67,$35.00,$113.33,$32.60,$183.01,$24.83,$90.88,$36.20,$31.53
20/04/2022,$31.03,$73.87,$36.32,$32.05,$60.63,$64.62,$109.26,$35.37,$67.73,$59.53,$29.50,$69.23,$72.42,$33.97,$68.20,$32.54,$36.17,$34.10,$71.20,$34.03,$55.22,$33.30,$72.10,$33.67,$35.00,$113.33,$32.60,$182.18,$24.83,$90.88,$36.20,$31.53
22/04/2022,$31.03,$73.87,$36.32,$32.05,$60.63,$63.96,$109.26,$35.40,$67.73,$59.53,$29.50,$69.23,$73.75,$33.97,$68.20,$32.54,$36.17,$34.48,$71.20,$34.03,$55.22,$34.64,$72.10,$33.67,$35.00,$113.33,$32.60,$182.18,$24.83,$90.88,$36.20,$31.53
25/04/2022,$31.03,$73.87,$36.32,$32.05,$60.63,$64.62,$109.26,$35.40,$67.73,$59.53,$31.00,$69.23,$76.00,$33.97,$68.20,$32.54,$36.17,$34.48,$71.20,$34.03,$55.22,$34.64,$72.10,$33.67,$35.00,$113.33,$32.60,$182.18,$24.83,$91.13,$36.20,$31.53
27/04/2022,$31.03,$74.05,$36.32,$32.05,$60.63,$65.28,$109.26,$35.40,$67.73,$59.53,$31.00,$68.63,$76.00,$33.97,$68.20,$32.54,$36.17,$34.48,$71.42,$34.03,$55.15,$34.64,$72.10,$33.67,$35.00,$113.33,$32.60,$182.18,$24.83,$91.13,$36.20,$31.53
29/04/2022,$31.03,$74.69,$36.32,$32.05,$60.63,$65.62,$109.13,$35.37,$67.73,$59.53,$31.00,$68.67,$76.00,$34.30,$68.20,$32.54,$36.17,$34.48,$71.25,$34.03,$54.38,$34.64,$72.10,$33.67,$35.00,$113.33,$32.60,$182.18,$24.83,$90.84,$36.06,$31.53
02/05/2022,$31.03,$74.69,$36.32,$32.05,$60.63,$65.62,$109.13,$35.37,$67.73,$60.40,$31.00,$68.67,$76.00,$33.97,$68.20,$32.54,$36.17,$34.48,$71.42,$34.53,$54.45,$34.64,$72.10,$33.67,$35.00,$113.33,$32.60,$181.84,$24.83,$90.84,$36.06,$31.53
04/05/2022,$31.03,$74.69,$36.32,$32.05,$60.63,$65.62,$109.13,$35.47,$67.73,$60.40,$31.00,$68.47,$76.00,$33.97,$68.20,$32.54,$36.20,$34.48,$71.59,$34.53,$54.45,$34.64,$72.50,$33.67,$35.00,$113.33,$32.60,$181.84,$24.83,$91.21,$36.06,$31.53
06/05/2022,$31.03,$74.69,$36.32,$32.05,$60.63,$65.62,$108.46,$35.47,$67.73,$60.40,$31.00,$68.47,$76.00,$33.97,$66.40,$32.54,$35.84,$34.48,$71.65,$34.53,$54.45,$34.64,$72.10,$33.67,$35.00,$113.33,$32.60,$181.84,$24.83,$90.88,$36.06,$31.53
09/05/2022,$31.03,$74.69,$36.32,$32.05,$60.63,$65.62,$108.46,$35.47,$67.73,$60.40,$31.00,$68.63,$76.00,$33.97,$66.40,$32.54,$36.17,$34.48,$71.65,$34.53,$54.45,$34.64,$73.10,$33.67,$35.00,$114.00,$32.60,$182.18,$24.83,$90.88,$36.06,$31.53
11/05/2022,$31.03,$74.69,$36.32,$32.05,$60.63,$65.62,$108.46,$35.47,$67.73,$60.27,$31.00,$68.63,$76.00,$33.97,$66.40,$32.54,$36.17,$34.48,$71.65,$34.53,$54.45,$34.64,$72.93,$33.67,$35.00,$114.33,$32.17,$182.18,$24.83,$90.88,$36.06,$31.53
13/05/2022,$31.03,$74.75,$36.32,$32.05,$60.63,$65.78,$109.40,$35.47,$67.73,$60.40,$31.00,$69.73,$75.93,$33.97,$70.40,$32.54,$36.17,$34.48,$71.65,$34.53,$54.45,$34.64,$72.27,$33.67,$35.00,$114.33,$32.17,$181.48,$24.83,$91.13,$36.06,$31.53
16/05/2022,$31.00,$74.75,$36.32,$32.05,$60.97,$65.78,$109.40,$35.47,$67.73,$60.40,$31.00,$69.73,$76.60,$33.97,$70.40,$32.57,$36.17,$34.48,$71.65,$34.37,$54.45,$34.64,$72.27,$33.67,$35.00,$114.33,$32.17,$181.28,$24.83,$91.38,$36.06,$31.53
18/05/2022,$31.00,$74.69,$36.32,$32.05,$60.97,$65.78,$109.13,$35.50,$67.73,$60.40,$31.00,$68.63,$76.60,$33.97,$70.40,$32.57,$36.17,$34.48,$71.65,$34.53,$54.45,$34.64,$72.27,$33.33,$35.00,$114.33,$33.00,$180.75,$24.83,$92.41,$36.06,$31.53
20/05/2022,$31.00,$74.62,$35.65,$32.05,$60.63,$65.78,$109.13,$35.37,$67.73,$60.23,$31.00,$68.63,$76.60,$33.97,$70.40,$32.57,$35.84,$34.48,$71.65,$34.53,$54.45,$34.50,$72.47,$34.33,$35.00,$114.33,$33.00,$180.58,$24.83,$92.49,$36.06,$31.53
23/05/2022,$31.00,$74.62,$35.65,$32.05,$60.63,$65.78,$109.13,$35.37,$67.73,$60.23,$31.00,$68.96,$76.60,$33.97,$70.40,$32.57,$36.17,$34.48,$71.65,$34.53,$54.45,$34.50,$72.03,$33.67,$35.00,$114.33,$33.00,$180.58,$24.83,$92.89,$35.66,$31.53
25/05/2022,$31.00,$74.62,$36.32,$32.05,$60.97,$65.78,$109.13,$35.37,$67.73,$60.23,$31.00,$69.00,$76.60,$33.97,$68.60,$32.57,$35.90,$34.48,$71.78,$34.53,$54.45,$34.50,$72.03,$33.67,$35.00,$114.33,$33.00,$180.21,$24.30,$92.89,$35.66,$31.53
27/05/2022,$31.00,$75.19,$36.32,$32.05,$60.63,$65.29,$109.13,$35.37,$67.73,$60.23,$31.00,$69.13,$76.60,$33.97,$68.60,$32.57,$35.90,$34.48,$71.78,$34.53,$54.45,$34.50,$72.03,$33.67,$35.00,$114.33,$32.57,$180.21,$24.30,$92.85,$35.66,$31.53
30/05/2022,$31.00,$75.19,$36.32,$32.05,$60.97,$65.29,$109.40,$35.37,$67.73,$60.23,$31.00,$69.13,$76.60,$33.97,$70.40,$32.57,$35.90,$34.48,$71.83,$34.53,$54.45,$34.50,$72.03,$33.67,$35.00,$114.33,$32.57,$180.88,$24.30,$92.85,$35.66,$31.53
01/06/2022,$31.00,$75.04,$36.32,$32.05,$60.97,$65.29,$109.13,$35.13,$67.73,$60.23,$31.00,$69.13,$76.60,$33.97,$70.40,$32.57,$35.90,$34.43,$71.78,$34.03,$54.45,$34.50,$71.83,$33.67,$35.00,$114.33,$32.57,$180.88,$24.30,$92.85,$35.66,$31.53
03/06/2022,$31.00,$75.04,$36.32,$32.05,$60.63,$66.45,$109.40,$35.37,$67.73,$60.10,$31.00,$69.33,$76.60,$33.97,$70.40,$32.57,$35.90,$34.43,$71.78,$34.53,$54.45,$34.50,$71.83,$33.67,$35.00,$114.33,$31.90,$180.88,$24.30,$93.12,$35.66,$31.53
06/06/2022,$31.00,$75.04,$36.32,$32.05,$60.63,$66.45,$112.06,$35.37,$67.73,$60.27,$31.00,$69.13,$76.60,$34.97,$71.40,$32.57,$35.90,$34.43,$71.78,$34.53,$54.22,$34.50,$72.20,$33.33,$35.00,$114.33,$31.90,$180.55,$24.30,$93.22,$35.66,$31.53
08/06/2022,$31.00,$75.04,$36.32,$32.05,$60.63,$65.95,$112.06,$35.37,$67.73,$60.27,$31.00,$69.13,$76.60,$34.97,$71.40,$32.57,$35.90,$34.43,$71.78,$34.53,$54.45,$34.50,$72.20,$33.33,$35.00,$114.33,$31.90,$180.88,$24.30,$94.18,$35.66,$31.53
10/06/2022,$31.34,$74.71,$36.32,$32.55,$60.63,$64.95,$112.06,$34.97,$67.73,$59.33,$31.00,$69.13,$77.26,$33.97,$69.80,$32.71,$35.90,$34.43,$71.78,$34.53,$54.45,$34.50,$72.20,$33.67,$35.03,$113.50,$32.33,$180.51,$24.30,$93.85,$35.66,$31.53
13/06/2022,$31.34,$74.71,$36.32,$32.55,$60.63,$64.95,$112.06,$34.97,$67.73,$62.01,$31.00,$69.13,$77.26,$34.97,$69.80,$32.71,$35.90,$34.43,$71.78,$34.53,$54.45,$34.64,$72.20,$33.67,$35.00,$113.50,$32.33,$180.88,$24.30,$93.45,$35.33,$31.53
15/06/2022,$32.84,$74.71,$36.32,$32.55,$60.63,$65.28,$111.89,$34.97,$67.73,$62.01,$31.00,$69.13,$77.26,$34.97,$69.80,$33.51,$35.90,$34.43,$71.78,$34.36,$54.45,$34.64,$72.20,$33.67,$35.00,$113.50,$32.33,$180.55,$24.30,$93.41,$35.33,$31.53
17/06/2022,$32.47,$74.80,$35.15,$32.55,$60.97,$65.95,$111.89,$34.97,$67.73,$61.81,$31.00,$69.03,$77.01,$34.97,$69.80,$33.51,$35.90,$34.43,$71.78,$34.53,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.33,$180.55,$24.30,$92.11,$35.33,$31.13
20/06/2022,$32.47,$74.80,$35.15,$32.55,$60.43,$65.95,$111.89,$34.97,$67.73,$62.88,$31.00,$68.87,$77.01,$34.97,$69.80,$33.51,$35.90,$35.06,$71.78,$34.87,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.33,$180.55,$24.30,$92.11,$35.33,$31.13
22/06/2022,$32.47,$74.80,$35.15,$32.55,$60.43,$66.29,$111.89,$34.97,$67.73,$62.71,$31.00,$69.03,$77.01,$34.97,$69.80,$33.34,$35.90,$35.06,$71.78,$34.87,$53.99,$34.64,$71.17,$33.67,$35.00,$113.17,$32.33,$180.29,$24.30,$91.78,$35.33,$31.13
24/06/2022,$32.47,$74.80,$35.15,$32.55,$60.77,$66.29,$111.89,$34.93,$67.73,$62.71,$31.00,$68.80,$77.01,$34.97,$69.80,$33.51,$35.90,$35.06,$71.78,$34.87,$53.99,$34.64,$71.17,$33.67,$35.00,$113.50,$32.33,$180.25,$24.30,$91.78,$35.33,$31.13
27/06/2022,$32.47,$74.80,$35.15,$32.55,$60.77,$65.29,$111.89,$34.93,$67.73,$62.71,$31.00,$69.03,$77.01,$34.97,$69.80,$33.51,$35.90,$35.47,$71.78,$34.87,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$180.58,$24.30,$91.82,$35.33,$31.13
29/06/2022,$32.47,$75.38,$35.15,$32.55,$60.80,$65.29,$111.89,$34.93,$67.73,$62.71,$31.00,$69.43,$77.01,$34.97,$69.80,$33.51,$35.90,$35.47,$71.78,$34.87,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$180.75,$24.30,$91.82,$35.33,$31.13
01/07/2022,$32.47,$75.38,$35.15,$32.55,$61.00,$65.29,$111.89,$34.93,$67.73,$62.88,$31.00,$69.03,$77.01,$34.97,$69.80,$32.71,$35.90,$35.47,$71.78,$34.87,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$180.75,$24.30,$91.78,$35.33,$30.77
04/07/2022,$32.47,$75.38,$35.15,$32.55,$60.46,$65.29,$111.89,$34.93,$67.73,$62.88,$31.00,$69.03,$77.68,$34.97,$69.80,$33.51,$35.90,$35.47,$71.78,$34.87,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$180.58,$24.30,$92.03,$35.33,$30.77
06/07/2022,$32.47,$75.52,$35.15,$32.55,$60.80,$65.12,$111.89,$34.93,$67.73,$63.28,$31.00,$69.03,$77.68,$34.97,$69.80,$33.51,$35.90,$35.47,$71.78,$34.87,$54.45,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$181.08,$24.30,$92.03,$35.33,$30.77
08/07/2022,$32.47,$75.38,$35.15,$32.55,$60.80,$65.12,$111.89,$34.97,$67.73,$62.88,$31.00,$68.70,$77.68,$34.97,$69.80,$33.51,$35.70,$35.47,$71.78,$34.87,$55.25,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$181.25,$24.30,$92.03,$35.33,$30.77
11/07/2022,$32.47,$75.38,$35.15,$32.55,$60.80,$65.29,$111.89,$34.97,$67.73,$63.41,$31.00,$68.70,$36.95,$34.37,$69.80,$33.51,$35.70,$35.47,$71.78,$34.87,$55.25,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$181.25,$25.30,$92.03,$35.33,$30.77
13/07/2022,$32.47,$75.38,$35.15,$32.55,$60.80,$73.23,$111.89,$34.97,$67.73,$63.41,$31.00,$68.70,$77.68,$35.17,$69.80,$33.51,$35.70,$35.47,$71.78,$34.87,$55.25,$34.64,$71.17,$33.67,$35.00,$113.50,$32.00,$181.25,$25.30,$92.03,$35.33,$30.77
15/07/2022,$32.47,$75.38,$35.82,$32.55,$60.96,$73.06,$111.89,$34.97,$67.73,$63.41,$31.00,$68.47,$77.68,$35.17,$69.80,$33.51,$35.70,$35.47,$71.78,$34.87,$55.19,$34.40,$71.17,$33.67,$35.00,$113.50,$32.00,$181.25,$26.30,$92.03,$35.33,$30.77
18/07/2022,$32.47,$39.99,$35.82,$32.55,$60.96,$73.61,$111.89,$34.97,$67.73,$63.41,$31.00,$68.47,$77.68,$35.17,$69.80,$33.51,$35.70,$35.47,$71.78,$34.87,$55.19,$34.40,$71.17,$33.67,$35.00,$113.50,$32.00,$181.25,$26.30,$92.90,$35.33,$30.77
20/07/2022,$32.47,$76.31,$35.82,$32.55,$60.96,$73.61,$111.89,$34.97,$67.73,$63.41,$31.00,$68.47,$77.68,$35.17,$69.80,$33.51,$35.67,$35.47,$71.78,$34.87,$55.19,$34.40,$71.17,$36.00,$35.00,$113.50,$32.00,$181.25,$26.30,$92.90,$34.60,$30.77
22/07/2022,$32.47,$76.31,$35.82,$32.55,$60.96,$73.61,$111.89,$34.97,$67.73,$63.41,$31.00,$68.47,$77.68,$35.17,$69.80,$33.51,$35.67,$35.47,$71.78,$34.87,$55.19,$34.40,$71.17,$36.00,$35.00,$113.50,$32.00,$181.25,$26.30,$92.90,$34.60,$30.77
25/07/2022,$32.47,$76.31,$35.82,$32.55,$60.96,$73.61,$111.67,$34.97,$67.73,$62.68,$31.00,$68.47,$77.68,$35.17,$69.80,$33.51,$35.50,$35.47,$70.57,$34.70,$55.19,$34.40,$70.47,$35.67,$35.00,$113.50,$31.90,$181.08,$26.30,$92.90,$34.60,$30.77
27/07/2022,$32.47,$76.31,$35.82,$32.80,$60.96,$73.61,$111.89,$34.97,$67.73,$63.24,$31.00,$68.87,$77.68,$35.17,$69.80,$34.40,$35.50,$35.47,$70.57,$34.87,$55.19,$34.56,$70.47,$35.67,$35.00,$113.83,$31.90,$180.92,$26.30,$92.90,$34.60,$30.77
29/07/2022,$32.47,$76.45,$35.82,$32.80,$60.96,$73.61,$111.89,$34.97,$67.73,$63.24,$31.17,$68.87,$77.68,$34.97,$69.80,$34.90,$35.50,$35.47,$70.57,$34.53,$55.19,$34.70,$70.47,$35.67,$35.00,$114.49,$32.10,$183.41,$26.30,$93.78,$34.60,$30.77
01/08/2022,$32.47,$76.45,$35.82,$32.80,$60.96,$73.11,$111.89,$34.97,$67.73,$63.24,$31.17,$68.87,$77.68,$34.97,$69.80,$34.90,$35.50,$35.47,$70.57,$34.87,$55.19,$34.70,$70.47,$35.67,$35.00,$114.49,$32.10,$184.25,$26.30,$93.78,$34.60,$30.77
03/08/2022,$32.47,$76.73,$37.07,$32.80,$60.96,$72.97,$111.89,$34.97,$67.73,$61.84,$31.17,$68.87,$77.68,$34.97,$70.30,$34.90,$35.90,$35.47,$70.57,$34.87,$55.19,$34.70,$70.47,$35.67,$35.00,$114.49,$32.90,$184.98,$26.30,$94.95,$35.38,$30.77
05/08/2022,$32.47,$76.53,$37.07,$32.80,$60.96,$72.03,$112.03,$34.80,$67.73,$61.84,$31.17,$68.87,$77.52,$34.97,$70.30,$34.90,$35.50,$35.47,$70.57,$34.87,$55.19,$34.70,$70.47,$35.67,$35.00,$113.83,$33.53,$185.12,$26.30,$94.78,$35.38,$30.77
08/08/2022,$32.47,$76.53,$37.07,$32.80,$61.16,$72.03,$112.03,$34.80,$67.73,$62.51,$33.17,$70.87,$77.52,$34.97,$70.30,$34.90,$35.50,$35.47,$70.57,$34.87,$55.19,$34.70,$72.47,$35.67,$38.33,$114.83,$33.53,$185.12,$26.30,$95.18,$35.38,$31.77
10/08/2022,$32.47,$76.53,$38.07,$32.80,$62.49,$72.03,$112.03,$34.80,$67.73,$62.51,$33.17,$70.87,$77.52,$34.97,$70.30,$34.90,$35.50,$35.47,$70.57,$34.87,$55.19,$34.70,$72.47,$35.67,$35.33,$115.50,$33.93,$185.12,$26.30,$95.43,$34.51,$31.77
12/08/2022,$32.80,$77.08,$38.07,$32.80,$62.49,$72.03,$112.03,$38.97,$67.73,$64.08,$33.17,$70.87,$77.52,$34.97,$70.30,$34.90,$35.67,$35.47,$72.88,$34.87,$55.19,$34.70,$72.47,$35.67,$36.33,$115.50,$33.90,$185.12,$27.77,$95.03,$35.09,$31.77
15/08/2022,$32.80,$79.18,$38.07,$32.80,$62.49,$72.03,$112.03,$38.97,$67.73,$64.25,$33.17,$70.87,$77.52,$34.97,$70.30,$34.90,$35.67,$35.47,$73.26,$34.87,$55.19,$34.70,$72.47,$35.67,$36.43,$117.83,$33.90,$185.62,$27.77,$95.03,$35.09,$31.77
17/08/2022,$32.80,$79.36,$38.07,$32.80,$63.49,$72.93,$112.03,$34.80,$67.73,$64.25,$33.17,$70.87,$77.52,$34.97,$70.30,$34.90,$35.67,$35.47,$73.26,$34.87,$55.19,$34.70,$72.47,$35.67,$36.33,$118.49,$33.90,$185.59,$27.77,$95.13,$35.09,$31.77
19/08/2022,$32.80,$79.79,$38.57,$33.00,$63.19,$74.10,$111.36,$34.80,$67.73,$67.55,$33.17,$70.87,$77.52,$34.97,$70.70,$34.90,$35.67,$35.47,$72.77,$34.87,$54.96,$34.70,$72.47,$35.67,$36.33,$118.49,$33.90,$185.78,$27.77,$95.07,$34.99,$31.77
22/08/2022,$32.80,$79.69,$38.57,$33.00,$62.36,$74.10,$112.03,$34.80,$67.73,$67.55,$33.17,$70.87,$77.52,$34.97,$70.70,$34.90,$35.67,$35.47,$73.21,$34.87,$55.19,$34.70,$72.47,$35.67,$36.33,$118.49,$33.90,$185.62,$27.77,$95.13,$34.99,$31.77
24/08/2022,$32.80,$79.69,$38.57,$33.20,$62.36,$74.10,$112.03,$34.93,$67.73,$67.28,$33.17,$70.87,$77.52,$34.97,$70.70,$35.07,$35.67,$35.47,$73.21,$34.87,$55.19,$34.70,$72.47,$35.67,$36.33,$118.49,$33.90,$185.62,$27.77,$95.13,$34.84,$31.77
26/08/2022,$32.80,$79.69,$38.57,$33.20,$63.19,$74.10,$112.03,$34.93,$67.73,$67.28,$33.17,$70.87,$77.52,$34.97,$70.70,$35.07,$36.26,$35.47,$73.21,$34.87,$55.19,$34.70,$73.47,$36.33,$36.33,$118.99,$33.90,$189.87,$27.77,$95.17,$34.99,$31.77
29/08/2022,$32.80,$79.69,$37.57,$33.20,$63.19,$74.10,$112.03,$37.93,$67.73,$67.28,$33.17,$70.87,$78.85,$34.97,$70.70,$35.07,$36.26,$35.47,$73.43,$34.87,$55.19,$34.70,$73.47,$36.00,$36.33,$119.16,$33.90,$189.87,$27.77,$95.17,$34.99,$31.77
31/08/2022,$32.80,$79.97,$37.57,$33.20,$63.36,$74.43,$112.03,$38.70,$67.73,$67.28,$33.17,$70.87,$78.85,$34.97,$70.70,$35.07,$36.26,$35.47,$73.43,$34.87,$55.19,$34.70,$73.47,$36.00,$38.33,$119.33,$33.90,$189.87,$27.77,$96.33,$34.99,$31.77
02/09/2022,$32.80,$79.97,$37.57,$33.20,$63.36,$74.43,$112.03,$38.87,$67.73,$67.28,$33.17,$70.87,$78.85,$34.97,$70.70,$35.07,$36.26,$35.47,$73.43,$34.87,$55.39,$34.87,$73.47,$36.00,$38.33,$119.33,$33.90,$190.83,$27.77,$96.33,$34.99,$31.77
05/09/2022,$32.80,$79.97,$38.20,$33.20,$63.49,$74.43,$112.03,$38.87,$67.73,$67.28,$33.17,$70.87,$78.85,$34.97,$70.70,$35.07,$36.26,$35.47,$73.43,$34.87,$55.39,$34.87,$73.47,$36.00,$38.33,$119.33,$33.90,$190.86,$27.77,$96.43,$34.99,$31.77
07/09/2022,$32.80,$79.97,$38.20,$33.20,$63.19,$75.26,$112.03,$38.87,$67.73,$67.64,$33.17,$70.87,$78.85,$36.97,$70.70,$35.07,$35.80,$35.98,$73.38,$34.87,$55.39,$34.87,$73.50,$35.67,$38.33,$119.49,$33.87,$190.83,$27.77,$96.43,$34.96,$31.77
09/09/2022,$32.80,$79.67,$38.20,$33.20,$63.19,$75.53,$112.03,$38.87,$67.73,$68.04,$33.17,$71.37,$78.85,$36.97,$70.70,$35.07,$35.80,$35.98,$73.38,$34.87,$55.62,$35.40,$73.63,$35.67,$38.33,$120.16,$33.87,$190.83,$27.77,$96.43,$35.53,$31.77
12/09/2022,$32.80,$79.67,$38.20,$33.20,$64.17,$76.19,$112.03,$38.87,$67.73,$68.04,$33.17,$71.37,$78.85,$36.97,$70.70,$35.07,$35.80,$35.98,$73.73,$34.87,$56.32,$35.40,$73.63,$35.67,$38.50,$120.16,$33.87,$190.83,$27.77,$97.95,$35.53,$31.77
14/09/2022,$32.80,$79.67,$38.20,$33.20,$64.33,$76.20,$115.03,$38.87,$67.73,$68.04,$33.17,$71.37,$78.85,$36.97,$70.70,$35.07,$35.80,$35.98,$73.79,$34.87,$56.32,$35.40,$73.63,$35.67,$38.50,$120.16,$33.87,$190.83,$27.77,$98.20,$35.67,$31.77
19/09/2022,$32.80,$78.94,$38.20,$33.20,$65.00,$77.43,$115.03,$38.87,$67.73,$68.04,$33.17,$71.37,$78.85,$36.97,$72.02,$35.07,$35.80,$35.98,$73.79,$34.87,$56.55,$35.40,$71.93,$35.67,$38.33,$120.16,$33.87,$192.49,$27.77,$98.20,$35.67,$31.77
